"RecordNumber"	"SerialNumber"	"StationNames"	"Date"	"FishCode"	"Time"	"Net"	"Fish ID'd in Field?"	"IDBy"	"RawCatchCount"	"NumberOfGridsSorted"	"AdjustedLabCount"	"IDDate"	"Comments"
1309	"20mm-589"	"NB-1187"	3/29/2016 0:00:00	"NORANC"	12/30/1899 11:48:00	"20mm"	0	"AB"	2	35.00	2.00	7/14/2016 0:00:00	
1309	"20mm-589"	"NB-1187"	3/29/2016 0:00:00	"PACHER"	12/30/1899 11:48:00	"20mm"	0	"AB"	1	35.00	1.00	7/14/2016 0:00:00	
1309	"20mm-589"	"NB-1187"	3/29/2016 0:00:00	"YELGOB"	12/30/1899 11:48:00	"20mm"	0	"AB"	1	35.00	1.00	7/14/2016 0:00:00	
1310	"20mm-590"	"NB-361"	3/30/2016 0:00:00	"NO CATCH"	12/30/1899 7:55:00	"20mm"	0		0	35.00	0.00		
1311	"20mm-591"	"NB-361"	3/30/2016 0:00:00	"NO CATCH"	12/30/1899 7:30:00	"20mm"	0		0	35.00	0.00		
1312	"20mm-592"	"NB-341Pond"	3/30/2016 0:00:00	"PACHER"	12/30/1899 9:00:00	"20mm"	0	"AB"	4	35.00	4.00	7/27/2016 0:00:00	
1313	"20mm-593"	"NB-341"	3/30/2016 0:00:00	"NORANC"	12/30/1899 9:15:00	"20mm"	0	"AB"	2	35.00	2.00	7/27/2016 0:00:00	
1313	"20mm-593"	"NB-341"	3/30/2016 0:00:00	"PACHER"	12/30/1899 9:15:00	"20mm"	0	"AB"	2	35.00	2.00	7/27/2016 0:00:00	
1314	"20mm-594"	"NB-252"	3/30/2016 0:00:00	"LONSME"	12/30/1899 10:25:00	"20mm"	0	"AB"	3	35.00	3.00	7/26/2016 0:00:00	
1314	"20mm-594"	"NB-252"	3/30/2016 0:00:00	"PACHER"	12/30/1899 10:25:00	"20mm"	0	"AB"	73	35.00	73.00	7/26/2016 0:00:00	
1314	"20mm-594"	"NB-252"	3/30/2016 0:00:00	"YELGOB"	12/30/1899 10:25:00	"20mm"	0	"AB"	2	35.00	2.00	7/26/2016 0:00:00	
1315	"20mm-595"	"NB-230"	3/30/2016 0:00:00	"NO CATCH"	12/30/1899 11:01:00	"20mm"	0		0	35.00	0.00		
1316	"20mm-596"	"NB-170"	3/30/2016 0:00:00	"NO CATCH"	12/30/1899 11:35:00	"20mm"	0		0	35.00	0.00		
1317	"20mm-597"	"NB-150"	3/30/2016 0:00:00	"NO CATCH"	12/30/1899 12:00:00	"20mm"	0		0	35.00	0.00		
1318	"20mm-598"	"NB-130"	3/30/2016 0:00:00	"NO CATCH"	12/30/1899 12:32:00	"20mm"	0		0	35.00	0.00		
1319	"20mm-599"	"NB-710"	3/31/2016 0:00:00	"YELGOB"	12/30/1899 7:32:00	"20mm"	0	"AB"	1	35.00	1.00	7/27/2016 0:00:00	
1320	"20mm-600"	"NB-750"	3/31/2016 0:00:00	"PACHER"	12/30/1899 8:08:00	"20mm"	0	"AB"	1	35.00	1.00	7/27/2016 0:00:00	
1320	"20mm-600"	"NB-750"	3/31/2016 0:00:00	"YELGOB"	12/30/1899 8:08:00	"20mm"	0	"AB"	5	35.00	5.00	7/27/2016 0:00:00	
1321	"20mm-601"	"NB-1005"	3/31/2016 0:00:00	"NO CATCH"	12/30/1899 9:07:00	"20mm"	0		0	35.00	0.00		
1322	"20mm-602"	"NB-930"	3/31/2016 0:00:00	"PACHER"	12/30/1899 9:33:00	"20mm"	0	"AB"	1	35.00	1.00	7/27/2016 0:00:00	
1322	"20mm-602"	"NB-930"	3/31/2016 0:00:00	"YELGOB"	12/30/1899 9:33:00	"20mm"	0	"AB"	3	35.00	3.00	7/27/2016 0:00:00	
1323	"20mm-603"	"NB-920"	3/31/2016 0:00:00	"PACHER"	12/30/1899 9:58:00	"20mm"	0	"AB"	2	35.00	2.00	7/27/2016 0:00:00	
1323	"20mm-603"	"NB-920"	3/31/2016 0:00:00	"WHICRO"	12/30/1899 9:58:00	"20mm"	0	"AB"	1	35.00	1.00	7/27/2016 0:00:00	
1323	"20mm-603"	"NB-920"	3/31/2016 0:00:00	"YELGOB"	12/30/1899 9:58:00	"20mm"	0	"AB"	2	35.00	2.00	7/27/2016 0:00:00	
1324	"20mm-604"	"NB-900"	3/31/2016 0:00:00	"PACHER"	12/30/1899 10:25:00	"20mm"	0	"AB"	3	35.00	3.00	7/27/2016 0:00:00	
1324	"20mm-604"	"NB-900"	3/31/2016 0:00:00	"YELGOB"	12/30/1899 10:25:00	"20mm"	0	"AB"	6	35.00	6.00	7/27/2016 0:00:00	
1325	"20mm-605"	"NB-860"	3/31/2016 0:00:00	"PACHER"	12/30/1899 10:53:00	"20mm"	0	"AB"	25	35.00	25.00	7/27/2016 0:00:00	
1325	"20mm-605"	"NB-860"	3/31/2016 0:00:00	"YELGOB"	12/30/1899 10:53:00	"20mm"	0	"AB"	1	35.00	1.00	7/27/2016 0:00:00	
1326	"20mm-606"	"NB-830"	3/31/2016 0:00:00	"PACHER"	12/30/1899 11:16:00	"20mm"	0	"AB"	21	35.00	21.00	7/27/2016 0:00:00	
1326	"20mm-606"	"NB-830"	3/31/2016 0:00:00	"YELGOB"	12/30/1899 11:16:00	"20mm"	0	"AB"	18	35.00	18.00	7/27/2016 0:00:00	
1327	"20mm-607"	"NB-800"	3/31/2016 0:00:00	"PACHER"	12/30/1899 11:44:00	"20mm"	0	"AB"	2	35.00	2.00	7/27/2016 0:00:00	
1327	"20mm-607"	"NB-800"	3/31/2016 0:00:00	"YELGOB"	12/30/1899 11:44:00	"20mm"	0	"AB"	3	35.00	3.00	7/27/2016 0:00:00	
1328	"20mm-608"	"NB-780"	3/31/2016 0:00:00	"YELGOB"	12/30/1899 12:05:00	"20mm"	0	"AB"	4	35.00	4.00	7/27/2016 0:00:00	
1329	"20mm-609"	"NB-520"	4/1/2016 0:00:00	"THRSTI"	12/30/1899 7:28:00	"20mm"	1	"Field"	2	35.00	2.00	4/1/2016 0:00:00	
1329	"20mm-609"	"NB-520"	4/1/2016 0:00:00	"YELGOB"	12/30/1899 7:28:00	"20mm"	0	"AB"	2	35.00	2.00	7/27/2016 0:00:00	
1330	"20mm-610"	"NB-540"	4/1/2016 0:00:00	"THRSTI"	12/30/1899 8:01:00	"20mm"	0	"AB"	2	35.00	2.00	4/1/2016 0:00:00	
1330	"20mm-610"	"NB-540"	4/1/2016 0:00:00	"YELGOB"	12/30/1899 8:01:00	"20mm"	0	"AB"	2	35.00	2.00	7/27/2016 0:00:00	
1331	"20mm-611"	"NB-570"	4/1/2016 0:00:00	"PACHER"	12/30/1899 8:38:00	"20mm"	1	"Field"	8	35.00	8.00	4/1/2016 0:00:00	
1331	"20mm-611"	"NB-570"	4/1/2016 0:00:00	"SHIGOB"	12/30/1899 8:38:00	"20mm"	1	"Field"	1	35.00	1.00	4/1/2016 0:00:00	
1331	"20mm-611"	"NB-570"	4/1/2016 0:00:00	"SHOGOB"	12/30/1899 8:38:00	"20mm"	1	"Field"	1	35.00	1.00	4/1/2016 0:00:00	
1331	"20mm-611"	"NB-570"	4/1/2016 0:00:00	"UNID Long Skinny"	12/30/1899 8:38:00	"20mm"	0	"AB"	2	35.00	2.00	7/27/2016 0:00:00	
1331	"20mm-611"	"NB-570"	4/1/2016 0:00:00	"YELGOB"	12/30/1899 8:38:00	"20mm"	0	"AB"	1	35.00	1.00	7/27/2016 0:00:00	
1332	"20mm-612"	"NB-1013"	4/1/2016 0:00:00	"JACKSM"	12/30/1899 9:39:00	"20mm"	0	"AB"	2	35.00	2.00	7/28/2016 0:00:00	
1332	"20mm-612"	"NB-1013"	4/1/2016 0:00:00	"NORANC"	12/30/1899 9:39:00	"20mm"	0	"AB"	5	35.00	5.00	7/28/2016 0:00:00	
1332	"20mm-612"	"NB-1013"	4/1/2016 0:00:00	"THRSTI"	12/30/1899 9:39:00	"20mm"	1	"Field"	2	35.00	2.00	4/1/2016 0:00:00	
1333	"20mm-613"	"NB-660"	4/1/2016 0:00:00	"PACHER"	12/30/1899 10:18:00	"20mm"	0	"AB"	4	35.00	4.00	7/28/2016 0:00:00	
1333	"20mm-613"	"NB-660"	4/1/2016 0:00:00	"PRISCU"	12/30/1899 10:18:00	"20mm"	0	"AB"	1	35.00	1.00	10/5/2016 0:00:00	
1333	"20mm-613"	"NB-660"	4/1/2016 0:00:00	"YELGOB"	12/30/1899 10:18:00	"20mm"	0	"AB"	2	35.00	2.00	7/28/2016 0:00:00	
1334	"20mm-614"	"NB-621"	4/1/2016 0:00:00	"THRSTI"	12/30/1899 10:53:00	"20mm"	0	"AB"	1	35.00	1.00	7/28/2016 0:00:00	
1334	"20mm-614"	"NB-621"	4/1/2016 0:00:00	"YELGOB"	12/30/1899 10:53:00	"20mm"	0	"AB"	3	35.00	3.00	7/28/2016 0:00:00	
1335	"M-10079"	"NB-530"	4/5/2016 0:00:00	"JACKSM"	12/30/1899 10:50:00	"Mysid"	0	"AB"	2	35.00	2.00	11/1/2016 0:00:00	
1335	"M-10079"	"NB-530"	4/5/2016 0:00:00	"PRISCU"	12/30/1899 10:50:00	"Mysid"	0	"AB"	80	35.00	80.00	11/1/2016 0:00:00	
1335	"M-10079"	"NB-530"	4/5/2016 0:00:00	"THRSTI"	12/30/1899 10:50:00	"Mysid"	0	"AB"	2	35.00	2.00	11/1/2016 0:00:00	
1337	"M-10080"	"NB-670"	4/5/2016 0:00:00	"JACKSM"	12/30/1899 12:50:00	"Mysid"	0	"AB"	1	35.00	1.00	10/31/2016 0:00:00	
1337	"M-10080"	"NB-670"	4/5/2016 0:00:00	"PRISCU"	12/30/1899 12:50:00	"Mysid"	0	"AB"	1	35.00	1.00	10/31/2016 0:00:00	
1337	"M-10080"	"NB-670"	4/5/2016 0:00:00	"YELGOB"	12/30/1899 12:50:00	"Mysid"	0	"AB"	5	35.00	5.00	10/31/2016 0:00:00	
1338	"M-10081"	"NB-1119"	4/6/2016 0:00:00	"NORANC"	12/30/1899 7:30:00	"Mysid"	0	"AB"	1	35.00	1.00	10/31/2016 0:00:00	
1338	"M-10081"	"NB-1119"	4/6/2016 0:00:00	"YELGOB"	12/30/1899 7:30:00	"Mysid"	0	"AB"	17	35.00	17.00	10/31/2016 0:00:00	
1339	"M-10082"	"NB-730"	4/7/2016 0:00:00	"LONMUD"	12/30/1899 7:30:00	"Mysid"	0	"AB"	7	35.00	7.00	10/31/2016 0:00:00	
1339	"M-10082"	"NB-730"	4/7/2016 0:00:00	"PRISCU"	12/30/1899 7:30:00	"Mysid"	0	"AB"	24	35.00	24.00	10/31/2016 0:00:00	
1339	"M-10082"	"NB-730"	4/7/2016 0:00:00	"SHOGOB"	12/30/1899 7:30:00	"Mysid"	1	"Field"	1	35.00	1.00	4/7/2016 0:00:00	
1339	"M-10082"	"NB-730"	4/7/2016 0:00:00	"YELGOB"	12/30/1899 7:30:00	"Mysid"	0	"AB"	4	35.00	4.00	10/31/2016 0:00:00	
1341	"M-10239"	"NB-285"	4/8/2016 0:00:00	"PACHER"	12/30/1899 7:43:00	"Mysid"	0	"AB"	1	35.00	1.00	5/6/2016 0:00:00	
1341	"M-10239"	"NB-285"	4/8/2016 0:00:00	"PRISCU"	12/30/1899 7:43:00	"Mysid"	0	"AB"	2	35.00	2.00	5/6/2016 0:00:00	
1342	"M-10084"	"NB-341"	4/8/2016 0:00:00	"PACHER"	12/30/1899 8:29:00	"Mysid"	0	"AB"	2	35.00	2.00	10/31/2016 0:00:00	
1342	"M-10084"	"NB-341"	4/8/2016 0:00:00	"PRISCU"	12/30/1899 8:29:00	"Mysid"	0	"AB"	1	35.00	1.00	10/31/2016 0:00:00	
1342	"M-10084"	"NB-341"	4/8/2016 0:00:00	"YELGOB"	12/30/1899 8:29:00	"Mysid"	0	"AB"	1	35.00	1.00	10/31/2016 0:00:00	
1343	"M-10085"	"NB-180"	4/8/2016 0:00:00	"LONMUD"	12/30/1899 11:19:00	"Mysid"	0	"ZB"	1	35.00	1.00	10/5/2016 0:00:00	
1343	"M-10085"	"NB-180"	4/8/2016 0:00:00	"PACHER"	12/30/1899 11:19:00	"Mysid"	0	"ZB"	2	35.00	2.00	10/5/2016 0:00:00	
1343	"M-10085"	"NB-180"	4/8/2016 0:00:00	"PRISCU"	12/30/1899 11:19:00	"Mysid"	0	"ZB"	67	35.00	67.00	10/5/2016 0:00:00	
1344	"M-10086"	"NB-252"	4/8/2016 0:00:00	"NORANC"	12/30/1899 12:38:00	"Mysid"	0	"ZB"	4	35.00	4.00	10/5/2016 0:00:00	
1344	"M-10086"	"NB-252"	4/8/2016 0:00:00	"THRSTI"	12/30/1899 12:38:00	"Mysid"	0	"ZB"	1	35.00	1.00	10/5/2016 0:00:00	
1344	"M-10086"	"NB-252"	4/8/2016 0:00:00	"YELGOB"	12/30/1899 12:38:00	"Mysid"	0	"AB"	4	35.00	4.00	10/6/2016 0:00:00	
1345	"M-10094"	"SB-560"	4/9/2016 0:00:00	"NO CATCH"	12/30/1899 10:10:00	"Mysid"	0		0	35.00	0.00		
1346	"M-10087"	"SB-230"	4/9/2016 0:00:00	"YELGOB"	12/30/1899 10:47:00	"Mysid"	0	"ZB"	2	35.00	2.00	10/12/2016 0:00:00	
1347	"M-10088"	"SB-A21.4"	4/9/2016 0:00:00	"PACHER"	12/30/1899 15:30:00	"Mysid"	0	"ZB"	1	35.00	1.00	10/11/2016 0:00:00	
1347	"M-10088"	"SB-A21.4"	4/9/2016 0:00:00	"PRISCU"	12/30/1899 15:30:00	"Mysid"	0	"ZB"	9	35.00	9.00	10/11/2016 0:00:00	
1348	"M-10089"	"SB-COY3"	4/9/2016 0:00:00	"NO CATCH"	12/30/1899 15:55:00	"Mysid"	0		0	35.00	0.00		
1349	"M-10090"	"SB-150"	4/10/2016 0:00:00	"LONMUD"	12/30/1899 12:01:00	"Mysid"	0	"AB"	138	35.00	138.00	10/6/2016 0:00:00	
1349	"M-10090"	"SB-150"	4/10/2016 0:00:00	"TOPSME"	12/30/1899 12:01:00	"Mysid"	0	"AB"	4	35.00	4.00	10/6/2016 0:00:00	
1349	"M-10090"	"SB-150"	4/10/2016 0:00:00	"UNID GOBY"	12/30/1899 12:01:00	"Mysid"	0	"AB"	8	35.00	8.00	10/6/2016 0:00:00	
1350	"M-10091"	"SB-120"	4/10/2016 0:00:00	"NO CATCH"	12/30/1899 12:30:00	"Mysid"	0		0	35.00	0.00		
1351	"M-10092"	"SB-A19.4"	4/10/2016 0:00:00	"LONMUD"	12/30/1899 15:25:00	"Mysid"	0	"AB"	62	19.00	114.21	10/28/2016 0:00:00	
1351	"M-10092"	"SB-A19.4"	4/10/2016 0:00:00	"YELGOB"	12/30/1899 15:25:00	"Mysid"	0	"AB"	36	19.00	66.31	10/28/2016 0:00:00	
1352	"M-10093"	"SB-430"	4/10/2016 0:00:00	"ARRGOB"	12/30/1899 15:50:00	"Mysid"	0	"AB"	6	35.00	6.00	10/6/2016 0:00:00	
1352	"M-10093"	"SB-430"	4/10/2016 0:00:00	"LONMUD"	12/30/1899 15:50:00	"Mysid"	0	"AB"	7	35.00	7.00	10/6/2016 0:00:00	
1352	"M-10093"	"SB-430"	4/10/2016 0:00:00	"UNID GOBY"	12/30/1899 15:50:00	"Mysid"	0	"AB"	1	35.00	1.00	10/6/2016 0:00:00	
1353	"20mm-616"	"NB-281"	4/12/2016 0:00:00	"NORANC"	12/30/1899 7:00:00	"20mm"	0	"AB"	15	35.00	15.00	5/6/2016 0:00:00	
1353	"20mm-616"	"NB-281"	4/12/2016 0:00:00	"PACHER"	12/30/1899 7:00:00	"20mm"	0	"AB"	7	35.00	7.00	5/6/2016 0:00:00	
1354	"20mm-617"	"NB-271"	4/12/2016 0:00:00	"LONSME"	12/30/1899 7:46:00	"20mm"	0	"AB"	2	35.00	2.00	5/6/2016 0:00:00	
1354	"20mm-617"	"NB-271"	4/12/2016 0:00:00	"NORANC"	12/30/1899 7:46:00	"20mm"	0	"AB"	5	35.00	5.00	5/6/2016 0:00:00	
1354	"20mm-617"	"NB-271"	4/12/2016 0:00:00	"PACHER"	12/30/1899 7:46:00	"20mm"	0	"AB"	18	35.00	18.00	5/6/2016 0:00:00	
1354	"20mm-617"	"NB-271"	4/12/2016 0:00:00	"YELGOB"	12/30/1899 7:46:00	"20mm"	0	"AB"	3	35.00	3.00	5/6/2016 0:00:00	
1355	"20mm-618"	"NB-252"	4/12/2016 0:00:00	"LONSME"	12/30/1899 8:26:00	"20mm"	0	"AB"	10	35.00	10.00	7/28/2016 0:00:00	"Fish confirmed by genetics"
1355	"20mm-618"	"NB-252"	4/12/2016 0:00:00	"NORANC"	12/30/1899 8:26:00	"20mm"	0	"AB"	26	35.00	26.00	7/28/2016 0:00:00	
1355	"20mm-618"	"NB-252"	4/12/2016 0:00:00	"PACHER"	12/30/1899 8:26:00	"20mm"	0	"AB"	117	35.00	117.00	7/28/2016 0:00:00	
1355	"20mm-618"	"NB-252"	4/12/2016 0:00:00	"PRISCU"	12/30/1899 8:26:00	"20mm"	0	"AB"	1	35.00	1.00	7/28/2016 0:00:00	
1355	"20mm-618"	"NB-252"	4/12/2016 0:00:00	"YELGOB"	12/30/1899 8:26:00	"20mm"	0	"AB"	23	35.00	23.00	7/28/2016 0:00:00	
1356	"20mm-619"	"NB-242"	4/12/2016 0:00:00	"LONSME"	12/30/1899 8:54:00	"20mm"	0	"AB"	1	35.00	1.00	7/28/2016 0:00:00	
1356	"20mm-619"	"NB-242"	4/12/2016 0:00:00	"NORANC"	12/30/1899 8:54:00	"20mm"	0	"AB"	3	35.00	3.00	7/28/2016 0:00:00	
1356	"20mm-619"	"NB-242"	4/12/2016 0:00:00	"PACHER"	12/30/1899 8:54:00	"20mm"	0	"AB"	22	35.00	22.00	7/28/2016 0:00:00	
1356	"20mm-619"	"NB-242"	4/12/2016 0:00:00	"YELGOB"	12/30/1899 8:54:00	"20mm"	0	"AB"	2	35.00	2.00	7/28/2016 0:00:00	
1357	"20mm-620"	"NB-201"	4/12/2016 0:00:00	"JACKSM"	12/30/1899 9:30:00	"20mm"	0	"ZB"	1	35.00	1.00	9/6/2016 0:00:00	
1357	"20mm-620"	"NB-201"	4/12/2016 0:00:00	"LONSME"	12/30/1899 9:30:00	"20mm"	0	"ZB"	2	35.00	2.00	9/6/2016 0:00:00	
1357	"20mm-620"	"NB-201"	4/12/2016 0:00:00	"PACHER"	12/30/1899 9:30:00	"20mm"	0	"ZB"	23	35.00	23.00	9/6/2016 0:00:00	
1357	"20mm-620"	"NB-201"	4/12/2016 0:00:00	"SPLITT"	12/30/1899 9:30:00	"20mm"	0	"ZB"	1	35.00	1.00	9/6/2016 0:00:00	
1357	"20mm-620"	"NB-201"	4/12/2016 0:00:00	"YELGOB"	12/30/1899 9:30:00	"20mm"	0	"ZB"	12	35.00	12.00	9/6/2016 0:00:00	
1358	"20mm-621"	"NB-190"	4/12/2016 0:00:00	"LONMUD"	12/30/1899 10:00:00	"20mm"	0	"AB"	11	35.00	11.00	10/5/2016 0:00:00	
1358	"20mm-621"	"NB-190"	4/12/2016 0:00:00	"LONSME"	12/30/1899 10:00:00	"20mm"	0	"AB"	1	35.00	1.00	10/5/2016 0:00:00	
1358	"20mm-621"	"NB-190"	4/12/2016 0:00:00	"PACHER"	12/30/1899 10:00:00	"20mm"	0	"AB"	22	35.00	22.00	10/5/2016 0:00:00	
1358	"20mm-621"	"NB-190"	4/12/2016 0:00:00	"PRISCU"	12/30/1899 10:00:00	"20mm"	0	"AB"	12	35.00	12.00	10/5/2016 0:00:00	
1358	"20mm-621"	"NB-190"	4/12/2016 0:00:00	"UNID LARVAL"	12/30/1899 10:00:00	"20mm"	0	"AB"	1	35.00	1.00	10/5/2016 0:00:00	
1358	"20mm-621"	"NB-190"	4/12/2016 0:00:00	"YELGOB"	12/30/1899 10:00:00	"20mm"	0	"AB"	4	35.00	4.00	10/5/2016 0:00:00	
1359	"20mm-622"	"NB-170"	4/12/2016 0:00:00	"LONMUD"	12/30/1899 10:30:00	"20mm"	0	"AB"	3	35.00	3.00	10/5/2016 0:00:00	
1359	"20mm-622"	"NB-170"	4/12/2016 0:00:00	"LONSME"	12/30/1899 10:30:00	"20mm"	0	"AB"	2	35.00	2.00	10/5/2016 0:00:00	
1359	"20mm-622"	"NB-170"	4/12/2016 0:00:00	"PACHER"	12/30/1899 10:30:00	"20mm"	1	"Field"	2	35.00	2.00	4/12/2016 0:00:00	
1359	"20mm-622"	"NB-170"	4/12/2016 0:00:00	"PRISCU"	12/30/1899 10:30:00	"20mm"	0	"AB"	13	35.00	13.00	10/5/2016 0:00:00	
1360	"20mm-623"	"NB-150"	4/12/2016 0:00:00	"PRISCU"	12/30/1899 10:50:00	"20mm"	0	"AB"	4	35.00	4.00	10/5/2016 0:00:00	
1361	"20mm-624"	"NB-130"	4/12/2016 0:00:00	"NO CATCH"	12/30/1899 11:13:00	"20mm"	0	"AB"	0	35.00	0.00	10/5/2016 0:00:00	
1362	"20mm-625"	"NB-341Pond"	4/13/2016 0:00:00	"NO CATCH"	12/30/1899 7:14:00	"20mm"	0		0	35.00	0.00		
1363	"20mm-626"	"NB-363"	4/13/2016 0:00:00	"LONSME"	12/30/1899 7:45:00	"20mm"	0	"AB"	1	35.00	1.00	10/5/2016 0:00:00	
1363	"20mm-626"	"NB-363"	4/13/2016 0:00:00	"NORANC"	12/30/1899 7:45:00	"20mm"	0	"AB"	2	35.00	2.00	10/5/2016 0:00:00	
1364	"20mm-627"	"NB-1119"	4/13/2016 0:00:00	"NORANC"	12/30/1899 8:37:00	"20mm"	0	"AB"	196	35.00	196.00	10/5/2016 0:00:00	
1364	"20mm-627"	"NB-1119"	4/13/2016 0:00:00	"PACHER"	12/30/1899 8:37:00	"20mm"	0	"AB"	73	35.00	73.00	10/5/2016 0:00:00	
1364	"20mm-627"	"NB-1119"	4/13/2016 0:00:00	"THRSTI"	12/30/1899 8:37:00	"20mm"	0	"Field"	1	35.00	1.00	4/13/2016 0:00:00	
1365	"20mm-628"	"NB-1085"	4/13/2016 0:00:00	"NORANC"	12/30/1899 9:15:00	"20mm"	0	"AB"	16	35.00	16.00	7/11/2016 0:00:00	
1365	"20mm-628"	"NB-1085"	4/13/2016 0:00:00	"PACHER"	12/30/1899 9:15:00	"20mm"	0	"Field"	1	35.00	1.00	4/13/2016 0:00:00	
1365	"20mm-628"	"NB-1085"	4/13/2016 0:00:00	"STAFLO"	12/30/1899 9:15:00	"20mm"	0	"Field"	1	35.00	1.00	4/13/2016 0:00:00	
1366	"20mm-629"	"NB-1083"	4/13/2016 0:00:00	"NORANC"	12/30/1899 9:45:00	"20mm"	0	"AB"	17	35.00	17.00	7/25/2016 0:00:00	
1366	"20mm-629"	"NB-1083"	4/13/2016 0:00:00	"YELGOB"	12/30/1899 9:45:00	"20mm"	0	"AB"	2	35.00	2.00	7/25/2016 0:00:00	
1367	"20mm-630"	"NB-1081"	4/13/2016 0:00:00	"ARRGOB"	12/30/1899 10:10:00	"20mm"	0	"AB"	1	35.00	1.00	7/11/2016 0:00:00	
1367	"20mm-630"	"NB-1081"	4/13/2016 0:00:00	"NORANC"	12/30/1899 10:10:00	"20mm"	0	"AB"	38	35.00	38.00	7/11/2016 0:00:00	
1367	"20mm-630"	"NB-1081"	4/13/2016 0:00:00	"PACHER"	12/30/1899 10:10:00	"20mm"	0	"AB"	5	35.00	5.00	7/11/2016 0:00:00	
1367	"20mm-630"	"NB-1081"	4/13/2016 0:00:00	"YELGOB"	12/30/1899 10:10:00	"20mm"	0	"AB"	1	35.00	1.00	7/11/2016 0:00:00	
1368	"20mm-631"	"NB-1094"	4/13/2016 0:00:00	"NORANC"	12/30/1899 10:38:00	"20mm"	0	"AB"	56	35.00	56.00	7/11/2016 0:00:00	
1369	"20mm-632"	"NB-1093"	4/13/2016 0:00:00	"ARRGOB"	12/30/1899 11:03:00	"20mm"	0	"Field"	4	35.00	4.00	4/13/2016 0:00:00	
1369	"20mm-632"	"NB-1093"	4/13/2016 0:00:00	"LONMUD"	12/30/1899 11:03:00	"20mm"	0	"AB"	2	35.00	2.00	7/11/2016 0:00:00	
1369	"20mm-632"	"NB-1093"	4/13/2016 0:00:00	"NORANC"	12/30/1899 11:03:00	"20mm"	0	"AB"	37	35.00	37.00	7/11/2016 0:00:00	
1369	"20mm-632"	"NB-1093"	4/13/2016 0:00:00	"YELGOB"	12/30/1899 11:03:00	"20mm"	0	"AB"	2	35.00	2.00	7/11/2016 0:00:00	
1370	"20mm-633"	"NB-1117"	4/13/2016 0:00:00	"LONSME"	12/30/1899 11:55:00	"20mm"	0	"Genetics"	1	35.00	1.00	7/11/2016 0:00:00	
1370	"20mm-633"	"NB-1117"	4/13/2016 0:00:00	"NORANC"	12/30/1899 11:55:00	"20mm"	0	"AB"	11	35.00	11.00	7/11/2016 0:00:00	
1370	"20mm-633"	"NB-1117"	4/13/2016 0:00:00	"PACHER"	12/30/1899 11:55:00	"20mm"	0	"AB"	12	35.00	12.00	7/11/2016 0:00:00	
1370	"20mm-633"	"NB-1117"	4/13/2016 0:00:00	"YELGOB"	12/30/1899 11:55:00	"20mm"	0	"AB"	1	35.00	1.00	7/11/2016 0:00:00	
1371	"20mm-634"	"NB-1119"	4/13/2016 0:00:00	"NORANC"	12/30/1899 12:28:00	"20mm"	0	"AB"	39	35.00	39.00	7/11/2016 0:00:00	
1371	"20mm-634"	"NB-1119"	4/13/2016 0:00:00	"PACHER"	12/30/1899 12:28:00	"20mm"	0	"AB"	57	35.00	57.00		
1371	"20mm-634"	"NB-1119"	4/13/2016 0:00:00	"YELGOB"	12/30/1899 12:28:00	"20mm"	0	"AB"	1	35.00	1.00	7/11/2016 0:00:00	
1372	"20mm-635"	"NB-710"	4/14/2016 0:00:00	"NORANC"	12/30/1899 7:15:00	"20mm"	0	"AB"	9	35.00	9.00	7/11/2016 0:00:00	
1372	"20mm-635"	"NB-710"	4/14/2016 0:00:00	"PACHER"	12/30/1899 7:15:00	"20mm"	0	"AB"	2	35.00	2.00	7/11/2016 0:00:00	
1372	"20mm-635"	"NB-710"	4/14/2016 0:00:00	"THRSTI"	12/30/1899 7:15:00	"20mm"	1	"Field"	2	35.00	2.00	4/14/2016 0:00:00	
1372	"20mm-635"	"NB-710"	4/14/2016 0:00:00	"YELGOB"	12/30/1899 7:15:00	"20mm"	0	"AB"	3	35.00	3.00	7/11/2016 0:00:00	
1373	"20mm-636"	"NB-740"	4/14/2016 0:00:00	"LONMUD"	12/30/1899 8:02:00	"20mm"	0	"AB"	1	35.00	1.00	7/11/2016 0:00:00	
1373	"20mm-636"	"NB-740"	4/14/2016 0:00:00	"NORANC"	12/30/1899 8:02:00	"20mm"	0	"AB"	12	35.00	12.00	7/11/2016 0:00:00	
1373	"20mm-636"	"NB-740"	4/14/2016 0:00:00	"PACHER"	12/30/1899 8:02:00	"20mm"	0	"AB"	3	35.00	3.00	7/11/2016 0:00:00	
1373	"20mm-636"	"NB-740"	4/14/2016 0:00:00	"PRISCU"	12/30/1899 8:02:00	"20mm"	0	"AB"	1	35.00	1.00	7/11/2016 0:00:00	
1373	"20mm-636"	"NB-740"	4/14/2016 0:00:00	"THRSTI"	12/30/1899 8:02:00	"20mm"	0	"Field"	4	35.00	4.00	4/14/2016 0:00:00	
1373	"20mm-636"	"NB-740"	4/14/2016 0:00:00	"YELGOB"	12/30/1899 8:02:00	"20mm"	0	"AB"	1	35.00	1.00	7/11/2016 0:00:00	
1374	"20mm-637"	"NB-792"	4/14/2016 0:00:00	"NORANC"	12/30/1899 8:30:00	"20mm"	0	"AB"	31	35.00	31.00	7/11/2016 0:00:00	
