"ID"	"OldRecord."	"Survey"	"Method"	"TideText"	"TideHeight"	"Polygon/Station"	"Lat"	"Long"	"Date"	"Time"	"Replicate"	"Rep/Month"	"BegSurfTemp"	"BegBotTemp"	"EndSurfTemp"	"EndBotTemp"	"BegSurfSalin"	"BegBotSalin"	"EndSurfSalin"	"EndBotSalin"	"BegSurfCond"	"BegBotCond"	"EndSurfCond"	"EndBotCond"	"BegSecchi"	"EndSecchi"	"BegSurfDO(mg/L)"	"BegBotDO(mg/L)"	"EndSurfDO(mg/L)"	"EndBotDO(mg/L)"	"BegSurfDO%"	"BegBotDO%"	"EndSurfDO%"	"EndBotDO%"	"BegNTU"	"EndNTU"	"BegPH"	"EndPH"	"Depth"	"TowDuration"	"TowDistance"	"Flowmeter Start"	"Flowmeter Stop"	"Comments"	"DataEntry"	"FlowMeterDifference"	"SampledVolume"	"QC"
1573.00			"LOT"	"High"	6.10	"NB-580"			3/8/2016 0:00:00	12/30/1899 11:54:00			12.10	12.12	11.95	11.99	0.47	0.47	0.32	0.32	698.00	718.00	487.00	487.00	18.00	22.00	9.00	6.83	10.45	8.40	83.50	80.50	94.00	77.70	77.40	79.70	7.14	7.53	11.60	10.00	2736.00	587865	610189		"AB"	22324.00	3517.36	"AB"
1574.00			"LOT"	"High"	6.40	"NB-560"			3/8/2016 0:00:00	12/30/1899 12:22:00			11.85	11.81	11.97	11.86	0.39	0.39	0.39	0.38	590.00	591.00	582.00	575.00	19.00	24.00	8.62	7.74	8.72	7.85	78.60	71.30	80.00	72.50	84.70	78.70	7.36	7.57	10.00	10.00	2421.00	610192	632147		"AB"	21955.00	3459.22	"AB"
1575.00			"LOT"	"High"	6.40	"NB542"			3/8/2016 0:00:00	12/30/1899 12:50:00			11.92		12.00		0.40		0.47		612.00		717.00		30.00	18.00	8.40		7.37		77.40		69.40		74.80	87.50	7.56	7.79	6.40	10.00	1917.00	632148	652390		"AB"	20242.00	3189.32	"AB"
1576.00			"LOT"	"High"	6.40	"NB"			3/8/2016 0:00:00	12/30/1899 13:24:00			11.95	11.95	12.05	11.95	0.37	0.37	0.39	0.42	569.00	560.00	601.00	615.00	26.00	26.00	8.65	7.68	8.00	6.87	79.70	70.30	73.20	63.50	76.00	74.20	7.55	7.62	7.40	10.00	1927.00	652386	678518		"AB"	26132.00	4117.35	"AB"
1577.00			"LOT"	"Ebb"	6.30	"NB-520"			3/8/2016 0:00:00	12/30/1899 13:46:00			12.05	11.95	12.42		0.39	0.42	0.13		601.00	615.00	210.00		26.00	22.00	8.00	6.87	7.56		73.20	63.50	70.40		74.20	72.30	7.62	7.54	9.00	10.00	2031.00	678518	707188		"AB"	28670.00	4517.24	"AB"
1578.00			"LOT"	"Low"	0.90	"NB-760"			3/9/2016 0:00:00	12/30/1899 8:07:00			12.50				0.34				52700.00				20.00		8.75				82.70				110.00		7.69		8.40	4.00	696.00	707183	717309	"CAUGHT SNAG"	"AB"	10126.00	1595.45	"AB"
1579.00			"LOT"	"Low"	1.10	"NB-770"			3/9/2016 0:00:00	12/30/1899 8:21:00			12.50				0.34				52700.00				20.00		8.75				82.70				110.00		7.69		10.00	10.00	1704.00	717309	736238	"DEBRIS ON FLOWMETER"	"AB"	18929.00	2982.45	"AB"
1580.00			"LOT"	"Flood"	1.60	"NB-790"			3/9/2016 0:00:00	12/30/1899 9:00:00			12.36				0.53				80300.00				18.00		9.13				86.00				111.00		7.80		9.40	10.00		736217	764555		"AB"	28338.00	4464.93	"AB"
1581.00			"LOT"	"Flood"	2.30	"NB-810"			3/9/2016 0:00:00	12/30/1899 9:25:00			12.71	12.66			0.74	0.73			11400.00	1106.00			170.00		9.43	8.91			90.10	84.40			140.00		7.82	7.76	14.60	10.00	1779.00	764561	795128		"AB"	30567.00	4816.13	"AB"
1582.00			"LOT"	"Flood"	3.40	"NB-840"			3/9/2016 0:00:00	12/30/1899 10:18:00			13.30				2.22				343700.00				17.00		9.21				90.10				129.00		7.76		5.60	10.00	1680.00	795127	825440		"AB"	30313.00	4776.11	"AB"
1583.00			"LOT"	"Flood"	4.00	"NB-860"			3/9/2016 0:00:00	12/30/1899 10:46:00			13.35	13.36			4.42	11.89			617000.00	6784000.00			22.00		9.11	8.63			90.50	85.10			91.60		7.68		17.70	10.00	852.00	825435	847954		"AB"	22519.00	3548.09	"AB"
1584.00			"LOT"	"Flood"	5.30	"NB-900"			3/9/2016 0:00:00	12/30/1899 11:11:00			12.97	12.91			8.34	8.00			11058.00	11182.00			25.00		9.57	9.00			96.30	91.80			74.20		7.77		17.20	10.00	833.00	847945	873988		"AB"	26043.00	4103.33	"AB"
1585.00			"LOT"	"Flood"	5.70	"NB-910"			3/9/2016 0:00:00	12/30/1899 11:37:00			12.75	12.64			9.40	9.53			12238.00	12388.00			28.00		9.56	9.38			95.80	93.80			71.50		7.86		17.30	10.00	980.00	873988	901378		"AB"	27390.00	4315.56	"AB"
1586.00			"LOT"	"Ebb"		"NB-230"			3/10/2016 0:00:00	12/30/1899 7:46:00			12.98	12.98			0.30	0.28			441.00	444.00			42.00	45.00	10.18	9.73			96.30	92.40			41.40		7.80		17.20	10.00		901384	935938	"STRBAS W/ PARASITE. YELGOB PREGNANT."	"AB"	34554.00	5444.32	"AB"
1587.00			"LOT"	"Ebb"		"NB-200"			3/10/2016 0:00:00	12/30/1899 8:10:00			12.97	12.95			0.19	0.20			292.00	312.00			40.00		10.07	9.87			95.30	93.60			35.50		7.75		16.20	10.00	1965.00	935941	968424		"AB"	32483.00	5118.02	"AB"
1588.00			"LOT"	"Flood"	2.20	"NB-363"			3/10/2016 0:00:00	12/30/1899 10:23:00			13.79	13.77			7.69	7.69			10447.00	10439.00			38.00		9.78	9.62			99.00	97.40			53.50		7.76		10.00	10.00	2477.00	968422	990269		"AB"	21847.00	3442.21	"AB"
1589.00			"LOT"	"Flood"	2.70	"NB-345"			3/10/2016 0:00:00	12/30/1899 10:58:00			13.61	13.59			6.61	7.55			9008.00	10216.00			32.00		9.62	9.25			95.90	93.30			65.70		7.79		10.00	10.00	2141.00	990272	1022741		"AB"	32469.00	5115.81	"AB"
1590.00			"LOT"	"Flood"	3.40	"NB-289"			3/10/2016 0:00:00	12/30/1899 11:42:00			13.10				1.94				2831.00				25.00		8.60				83.00				185.00		7.26		7.00	10.00	2401.00	22711	47255		"AB"	24544.00	3867.15	"AB"
1591.00			"LOT"	"Flood"		"NB-285"			3/10/2016 0:00:00	12/30/1899 12:07:00			13.40				3.10				4434.00				24.00		9.26				93.50				127.00		7.61		6.40	10.00	2177.00	47265	81798		"AB"	34533.00	5441.01	"AB"
1592.00			"LOT"	"Flood"	5.50	"NB-273"			3/10/2016 0:00:00	12/30/1899 12:42:00			13.43				2.39				3481.00				21.00		9.59				93.00				117.00		7.62		8.30	10.00	1839.00	81787	109244		"AB"	27457.00	4326.12	"AB"
1593.00			"LOT"	"Flood"	6.10	"NB-252"			3/10/2016 0:00:00	12/30/1899 13:15:00			13.29				2.56				3694.00				18.00		9.50				92.70				121.00		7.59		10.40	10.00	1895.00	109247	145566		"AB"	36319.00	5722.42	"AB"
1594.00			"LOT"	"Flood"		"NB-540"			4/5/2016 0:00:00	12/30/1899 11:15:00			17.80				1.10				1822.00				19.00		9.56				100.30				170.00		7.07		9.00	10.00	2290.00	753527	792355		"AB"	38828.00	6117.73	"AB"
1595.00			"LOT"	"Flood"		"NB-570"			4/5/2016 0:00:00	12/30/1899 11:45:00			17.80	17.70			1.90	2.00			3172.00	3164.00			20.00		9.80	8.67			103.30	96.00			172.00		6.83		14.00	10.00	1989.20	792357	825485		"AB"	33128.00	5219.64	"AB"
1596.00			"LOT"	"Flood"		"NB-600"			4/5/2016 0:00:00	12/30/1899 12:15:00			17.60	17.40			1.90	2.10			3120.00	3340.00			19.00		10.40	8.26			98.10	86.00			121.00		6.81		14.50	10.00	1957.10	825501	854255	"TRK NB600_OT"	"AB"	28754.00	4530.48	"AB"
1597.00			"LOT"	"Ebb"		"NB-660"			4/5/2016 0:00:00	12/30/1899 13:21:00			17.80				9.20				13576.00				31.00		10.98				120.10				59.50		7.44		15.00	10.00	2201.20	854257	886380	"NB660_OTTER"	"AB"	32123.00	5061.29	"AB"
1598.00			"LOT"	"Ebb"		"NB-640"			4/5/2016 0:00:00	12/30/1899 13:40:00			16.90	16.80			8.80	8.80			12680.00	12657.00			31.00		11.53	9.83			123.50	105.30			51.00		7.40		12.00	10.00	2051.60	886386	920204	"TRK: NB640_OTTER"	"AB"	33818.00	5328.36	"AB"
1599.00			"LOT"	"Ebb"		"NB-630"			4/5/2016 0:00:00	12/30/1899 14:02:00			18.20	15.90			5.10	8.40			7882.00	11895.00			23.00		10.29	8.95			112.20	94.00			71.70		6.86		10.00	10.00	2283.00	920215	961789	"TRK: NB630_OTTER"	"AB"	41574.00	6550.39	"AB"
1600.00			"LOT"	"Ebb"		"NB-620"			4/5/2016 0:00:00	12/30/1899 14:26:00			17.80	17.40			2.70	3.40			4261.00	5239.00			23.00		9.64	8.14			102.70	86.50			118.00		6.83		14.00	10.00	1653.00	961786	991038		"AB"	29252.00	4608.94	"AB"
1601.00		3.00	"LOT"	"Ebb"	0.40	"NB-1119"			4/6/2016 0:00:00	12/30/1899 7:55:00			15.60				13.60				18220.00				29.00		9.76				105.70				89.30		7.17		6.30	10.00	2117.00	991052	1015326		"AB"	24274.00	3824.61	"AB"
1602.00		3.00	"LOT"	"Flood"	0.90	"NB-1085"			4/6/2016 0:00:00	12/30/1899 8:30:00			15.90				14.80				20039.00				76.00		10.51				114.90				33.00		7.25		4.00	10.00	1990.00	15330	41170		"AB"	25840.00	4071.35	"AB"
1603.00		3.00	"LOT"	"Ebb"	1.70	"NB-1083"			4/6/2016 0:00:00	12/30/1899 9:00:00			16.90				13.30				18586.00				71.00		10.80				119.30				14.20		7.33		5.00	10.00		41175	72299		"AB"	31124.00	4903.89	"AB"
1604.00		3.00	"LOT"	"Flood"	2.70	"NB-1092"			4/6/2016 0:00:00	12/30/1899 9:42:00			17.10				13.40				18774.00				59.00		12.70				143.80				19.60		7.30		6.40	10.00	2039.10	72304	91100		"AB"	18796.00	2961.49	"AB"
1605.00		3.00	"LOT"	"Flood"	4.00	"NB-1123"			4/6/2016 0:00:00	12/30/1899 10:20:00			17.10				14.70				20451.00				150.00		12.95				145.30				10.10		7.45		5.50	10.00	2171.00	91104	120554		"AB"	29450.00	4640.14	"AB"
1606.00		3.00	"LOT"	"Flood"	4.80	"NB-1195"			4/6/2016 0:00:00	12/30/1899 10:54:00			15.60				17.60				23340.00				32.00		10.70				117.10				17.50		7.21		6.10	10.00	2062.00	120578	143517		"AB"	22939.00	3614.26	"AB"
1607.00		3.00	"LOT"	"Flood"	5.40	"NB-363"			4/6/2016 0:00:00	12/30/1899 12:05:00			16.60				8.30				12004.00				27.00		10.50				112.50				118.00		7.04		20.10	10.00	1692.00	143524	180708		"AB"	37184.00	5858.71	"AB"
1608.00		3.00	"LOT"	"Flood"	5.70	"NB-273"			4/6/2016 0:00:00	12/30/1899 12:48:00			19.80				5.20				8307.00				34.00		10.56				120.50				65.30		6.77		7.10	10.00	1899.00	180713	206132	"TRK: NB272OT"	"AB"	25419.00	4005.01	"AB"
1609.00		3.00	"LOT"	"Ebb"	0.10	"NB-720"			4/7/2016 0:00:00	12/30/1899 7:50:00			18.80		18.70		0.90		0.80		1595.00		1452.00		28.00	36.00	8.52		8.88		89.80		95.50		57.80		7.37		8.10	10.00	1846.00	206158	231585		"AB"	25427.00	4006.27	"AB"
1610.00		3.00	"LOT"	"Low"	-0.20	"NB-740"			4/7/2016 0:00:00	12/30/1899 8:30:00			18.80				1.00				1659.00				26.00		8.57				92.60				57.10		7.34			10.00	2528.00	231582	254489		"AB"	22907.00	3609.22	"AB"
1611.00		3.00	"LOT"	"Flood"	-0.10	"NB-760"			4/7/2016 0:00:00	12/30/1899 8:48:00			18.70	18.50			1.20	1.30			2074.00	2202.00			31.00		8.24	6.34			88.80	67.40			76.20		7.22		10.10	10.00	2226.00	254507	276505		"AB"	21998.00	3466.00	"AB"
1612.00		3.00	"LOT"	"Flood"	0.10	"NB-800"			4/7/2016 0:00:00	12/30/1899 9:15:00			18.60	18.50			1.80	1.80			2989.00	3035.00			22.00		7.80	6.35			84.60	70.00			79.80		7.21		13.00	10.00	2693.00	276506	300748		"AB"	24242.00	3819.56	"AB"
1613.00		3.00	"LOT"	"Flood"	0.50	"NB-850"			4/7/2016 0:00:00	12/30/1899 9:45:00			18.20	18.20			3.20	3.70			5159.00	5862.00			23.00		8.21	6.75			88.70	73.90			73.30		6.99		17.00	10.00	2065.00	300747	330702		"AB"	29955.00	4719.70	"AB"
1614.00		3.00	"LOT"	"Flood"	1.00	"NB-870"			4/7/2016 0:00:00	12/30/1899 10:03:00			18.60	18.70			4.90	5.60			7732.00	8733.00			32.00		8.54	7.34			94.50	81.30			64.80		6.97		12.90	10.00	1952.00	330696	364264		"AB"	33568.00	5288.97	"AB"
1615.00		3.00	"LOT"	"Flood"	2.60	"NB-900"			4/7/2016 0:00:00	12/30/1899 10:35:00			19.20	18.90			7.40	8.30			11390.00	12585.00			42.00		9.13	7.67			102.60	86.50			44.30		7.18		15.00	10.00	2523.00	364267	411671		"AB"	47404.00	7468.97	"AB"
1616.00		3.00	"LOT"	"Flood"	3.20	"NB-930"			4/7/2016 0:00:00	12/30/1899 11:08:00			18.80	18.70			10.40	10.40			15440.00	15397.00			24.00		9.53	8.15			109.20	93.20			146.00		7.39		13.60	10.00	2120.00	411668	451349		"AB"	39681.00	6252.13	"AB"
1617.00			"LOT"	"Ebb"	0.70	"NB-281"			4/8/2016 0:00:00	12/30/1899 6:47:00			18.80	18.60	18.90	18.50	6.30	6.80	5.90	6.60	9815.00	10479.00	9279.00	10060.00	26.00	24.00	8.71	7.51	8.34	7.58	97.50	83.00	92.90	81.80	72.00	83.00	7.21	6.99	15.50	10.00	1848.00	451408	491796		"AB"	40388.00	6363.53	"AB"
1618.00			"LOT"	"Ebb"	0.40	"NB-285"			4/8/2016 0:00:00	12/30/1899 7:17:00			19.10		19.00		5.30		4.30		8330.00		6876.00		20.00	21.00	7.80		6.50		87.40		72.80		105.00	94.60	7.00	7.03	5.40	10.00	1755.00	491799	523858		"AB"	32059.00	5051.21	"AB"
1619.00			"LOT"	"Ebb"	0.30	"NB-341"			4/8/2016 0:00:00	12/30/1899 8:47:00			17.40	17.10	17.70	17.30	8.20	8.20	7.40	8.10	12001.00	11961.00	11001.00	11822.00	25.00	15.00	8.68	7.86	8.54	8.74	95.10	87.30	93.50	95.00	168.00	168.00	6.97	6.99	13.60	10.00	2178.00	565419	598799		"AB"	33380.00	5259.35	"AB"
1620.00			"LOT"	"Flood"		"NB-170"			4/8/2016 0:00:00	12/30/1899 10:34:00			18.10	17.90	18.30	18.30	0.30	0.30	0.30	0.40	534.00	530.00	605.00	702.00	65.00	50.00	11.59	10.26	11.20	11.11	122.50	106.00	119.20	117.60	38.10	46.10	7.41	7.29	12.20	10.00		598796	628151		"AB"	29355.00	4625.17	"AB"
1621.00			"LOT"	"Flood"	4.00	"NB-252"			4/8/2016 0:00:00	12/30/1899 13:11:00			19.00	19.00	18.80	18.90	4.60	4.70	5.50	5.50	7568.00	7407.00	8528.00	8539.00	38.00	32.00	8.57	8.64	9.38	9.15	93.50	95.70	101.70	101.40	119.00	148.00	6.96	6.99	7.20	10.00		635030	677052		"AB"	42022.00	6620.98	"AB"
1622.00			"LOT"	"Flood"	1.90	"NB-210"			4/8/2016 0:00:00	12/30/1899 11:46:00			19.30	19.10	19.40	19.20	1.20	1.10	1.90	2.10	1985.00	1933.00	3289.00	3540.00	39.00	25.00	9.36	8.29	8.92	8.16	102.20	89.50	96.70	89.10	86.50	67.40	7.16	6.98	12.60	10.00	1482.00	628152	662447		"AB"	34295.00	5403.52	"AB"
1623.00		5.00	"LOT"	"Flood"	3.90	"NB-600"			5/3/2016 0:00:00	12/30/1899 9:57:00			18.55	18.40	18.74	18.60	7.20	7.11	8.62	8.93	12510.00	12356.00	14776.00	15267.00	24.00	27.00	8.12	7.29	7.21	6.86	90.60	81.00	81.40	77.30	153.00	129.00	8.24	7.76	11.00	10.00	2557.00	768	27565		"AB"	26797.00	4222.13	"AB"
1624.00		5.00	"LOT"	"Flood"	4.30	"NB-630"			5/3/2016 0:00:00	12/30/1899 10:21:00			18.96	18.76	18.04	16.25	12.41	12.72	15.20	17.07	20667.00	21150.00	27684.00	27716.00	21.00	28.00	7.12	6.93	8.08	7.58	86.10	80.20	95.00	85.50	96.10	87.00	7.77	7.85	10.00	10.00		27562	59888		"AB"	32326.00	5093.28	"AB"
1625.00		5.00	"LOT"	"High"	4.20	"NB-660"			5/3/2016 0:00:00	12/30/1899 10:57:00			16.30	16.08	16.94	16.31	18.69	18.79	18.52	19.12	30074.00	30224.00	29826.00	30695.00	24.00	26.00	8.68	7.79	8.21	7.87	99.20	88.50	95.20	90.10	76.10	78.00	7.81	7.85	13.00	10.00	2759.00	59888	94733		"AB"	34845.00	5490.17	"AB"
1626.00		5.00	"LOT"	"Ebb"		"NB-550"			5/3/2016 0:00:00	12/30/1899 12:10:00			18.82		18.79		7.59		6.74		13142.00		11773.00		26.00	31.00	7.10		7.45		80.10		84.00		68.40	61.60	7.68	7.57	13.70	10.00		94732	124503		"AB"	29771.00	4690.71	"AB"
1627.00		5.00	"LOT"	"Ebb"		"NB-570"			5/3/2016 0:00:00	12/30/1899 12:38:00			18.88		18.93		6.55		6.75		11464.00		11765.00		44.00	22.00	7.76		8.05		87.80		91.00		70.60	55.20	7.67	7.58	9.70	5.50		124507	136565	"NET SNAGGED"	"AB"	12058.00	1899.85	"AB"
1628.00		5.00	"LOT"	"Flood"	0.40	"NB-1154"			5/4/2016 0:00:00	12/30/1899 7:14:00			14.79		14.65		20.40		20.97		32608.00		33432.00		55.00	54.00	8.63		8.45		97.00		94.50		36.60		7.81	7.81	8.00	10.00		136715	159134		"AB"	22419.00	3532.33	"AB"
1629.00		5.00	"LOT"	"Flood"	1.60	"NB-1170"			5/4/2016 0:00:00	12/30/1899 7:44:00			14.25		14.35		23.15		22.97		36569.00		36304.00		65.00	73.00	8.46		8.46		95.80		94.90		31.90	28.90	7.80	7.83	7.00	10.00	2069.00	159135	191644	"NET CAME IN WEIRD"	"AB"	32509.00	5122.11	"AB"
1630.00		5.00	"LOT"	"Flood"	2.30	"NB-1196"			5/4/2016 0:00:00	12/30/1899 8:20:00			14.66		14.47		23.54		23.54		37109.00		37115.00		30.00	41.00	8.11		8.43		92.30		94.90		165.00	88.60	7.80	7.82	6.00	10.00	3021.00	191648	229564		"AB"	37916.00	5974.04	"AB"
1631.00		5.00	"LOT"	"Flood"	3.30	"NB-1197"			5/4/2016 0:00:00	12/30/1899 9:13:00			14.60		14.56		23.49		23.60		37046.00		37215.00		33.00	44.00	8.97		8.26		101.80		93.90		99.00	75.30	7.81	7.82	6.50	10.00	2309.40	229570	264170		"AB"	34600.00	5451.57	"AB"
1632.00		5.00	"LOT"	"Flood"		"NB-990"			5/4/2016 0:00:00	12/30/1899 10:39:00			17.62		18.00		19.88		19.36		31812.00		31077.00		32.00	36.00	6.30		8.03		74.60		94.40		125.00	50.30	7.54	7.82	9.50	10.00	2439.60	264174	298904		"AB"	34730.00	5472.05	"AB"
1633.00		5.00	"LOT"	"Flood"	4.90	"NB-1057"			5/4/2016 0:00:00	12/30/1899 11:40:00			16.85				18.63				29976.00				34.00		8.95				103.30				111.00		7.91			10.00		298906	323605		"AB"	24699.00	3891.57	"AB"
1634.00		5.00	"LOT"	"Ebb"	-0.40	"NB-720"			5/5/2016 0:00:00	12/30/1899 7:28:00			18.01		17.91		4.44		5.03		7994.00		8953.00		33.00	31.00	8.19		7.78		89.40		84.50		145.00	60.30	7.94		4.10	10.00	3985.00	323614	359661		"AB"	36047.00	5679.56	"AB"
1635.00		5.00	"LOT"	"Flood"	0.00	"NB-770"			5/5/2016 0:00:00	12/30/1899 8:40:00			17.70		17.64		6.17		6.84		10837.00		11935.00		38.00	37.00	7.75		7.81		84.50		84.50		43.50	41.80	7.85	7.85	8.80	10.00	1388.00	359661	390032	"recorded distance started 1/2 way through trawl"	"AB"	30371.00	4785.25	"AB"
1636.00		5.00	"LOT"	"Flood"	0.40	"NB-810"			5/5/2016 0:00:00	12/30/1899 9:08:00			17.17		17.09		8.32		8.98		14299.00		15335.00		36.00	27.00	7.44		7.56		80.90		82.50		46.10	50.20	7.72	7.70	16.00	10.00	2599.00	390023	425155		"AB"	35132.00	5535.39	"AB"
1637.00		5.00	"LOT"	"Flood"	1.40	"NB-830"			5/5/2016 0:00:00	12/30/1899 9:42:00			17.05		17.20		10.12		11.66		17133.00		19505.00		37.00	28.00	7.31		7.03		80.50		78.20		46.20	135.00	7.65	7.58	13.50	10.00	2842.00	425155	471558		"AB"	46403.00	7311.25	"AB"
1638.00		5.00	"LOT"	"Flood"	2.10	"NB-850"			5/5/2016 0:00:00	12/30/1899 10:10:00			17.57		17.90		13.13		14.38		21730.00		23674.00		32.00	28.00	7.32		7.33		81.30		84.10		117.00	145.00	7.57	7.54	10.00	10.00	2732.00	471562	522745		"AB"	51183.00	8064.39	"AB"
1639.00			"LOT"	"Flood"	3.00	"NB-870"			5/5/2016 0:00:00	12/30/1899 10:55:00			17.98		18.01		15.44		16.47		25249.00		26783.00		30.00	20.00	7.03		7.14		81.20		83.20		88.10	85.50	7.51	7.51	16.70	10.00	2595.00	522476	568491		"AB"	46015.00	7250.12	"AB"
1640.00			"LOT"	"Flood"	3.60	"NB-890"			5/5/2016 0:00:00	12/30/1899 11:20:00			17.75		17.50		17.36		17.50		28114.00		29216.00		21.00	28.00	7.32		8.40		85.20		97.73		277.00		7.52	7.55	17.70	10.00	2621.00	568495	612456		"AB"	43961.00	6926.49	"AB"
1641.00			"LOT"	"Flood"	4.60	"NB-900"			5/5/2016 0:00:00	12/30/1899 11:45:00			17.54		18.62		18.36		18.62		29500.00		29965.00		26.00		7.51				87.90				152.00	205.00	7.58		18.80	10.00	2778.00	612457	659887		"AB"	47430.00	7473.07	"AB"
1642.00		5.00	"LOT"	"Flood"	3.50	"NB-341"			5/6/2016 0:00:00	12/30/1899 12:11:00			15.47		15.51		13.71		13.62		22784.00		22518.00		26.00	29.00	9.60		8.42		104.70		91.10		109.00	80.40	7.66	7.74	12.20	6.00	1521.00	776613	790010		"AB"	13397.00	2110.83	"AB"
1643.00		5.00	"LOT"	"Flood"	4.40	"NB-285"			5/6/2016 0:00:00	12/30/1899 13:08:00			16.00		16.10		10.25		11.73		17326.00		19658.00		30.00	34.00	7.84		8.25		84.00		89.90		75.20	67.50	7.58	7.66	6.10	10.00	2089.00	790010	817584		"AB"	27574.00	4344.55	"AB"
1644.00		5.00	"LOT"	"High"	5.30	"NB-273"			5/6/2016 0:00:00	12/30/1899 14:24:00			16.51		16.19		11.68		12.92		19553.00		21472.00		34.00	38.00	8.48		8.27		92.70		91.10		44.30	41.70	7.67	7.65	5.10	10.00	2881.00	844036	880319		"AB"	36283.00	5716.74	"AB"
1645.00		5.00	"LOT"	"Flood"	5.00	"NB-283"			5/6/2016 0:00:00	12/30/1899 13:37:00			16.10		15.94		11.73		12.40		19658.00		20650.00		34.00	35.00	8.25		8.62		89.90		93.70		67.50		7.66	7.66	13.20	10.00	2277.00	817658	844040		"AB"	26382.00	4156.74	"AB"
1646.00		5.00	"LOT"	"Flood"	1.00	"NB-230"			5/6/2016 0:00:00	12/30/1899 10:34:00			17.20		17.03		7.02		7.88		12205.00		13604.00		36.00	46.00	7.60		7.13		81.50		77.30		91.90		7.57		23.00	10.00	1891.00	704960	742350		"AB"	37390.00	5891.16	"AB"
1647.00		5.00	"LOT"	"Flood"	2.70	"NB-363"			5/6/2016 0:00:00	12/30/1899 11:38:00			15.22		15.49		14.24		14.66		23449.00		24074.00		50.00	23.00	8.49		8.58		92.20		93.80		51.80		7.79		9.20	10.00	1719.00	742353	776617		"AB"	34264.00	5398.63	"AB"
1648.00		5.00	"LOT"	"Flood"	-0.02	"NB-201"			5/6/2016 0:00:00	12/30/1899 9:38:00			16.18		18.02		5.71		3.28		10082.00		6021.00		37.00	35.00	5.67		7.59		59.20		81.60		49.80		7.39	7.69	7.20	7.00		683023	704960		"AB"	21937.00	3456.39	"AB"
1649.00		5.00	"LOT"	"Flood"	-0.80	"NB-150"			5/6/2016 0:00:00	12/30/1899 8:55:00			17.08		17.63		0.69		1.61		1369.00		3076.00		42.00	44.00	9.16		8.68		95.00		91.40		45.50		7.96	7.82	13.90	10.00		659884	683020		"AB"	23136.00	3645.30	"AB"
1650.00		6.00	"LOT"	"Flood"	3.40	"NB-190"			5/31/2016 0:00:00	12/30/1899 7:54:00			21.90	21.80	21.70	21.60	9.40	9.80	10.00	10.30	15084.00	15640.00	15919.00	16277.00	40.00	41.00	7.16	7.28	7.01	6.92	85.90	87.60	85.00	82.90	31.00	22.80	7.64	7.84	16.10	6.66	1600.00	339758	357964		"AB"	18206.00	2868.53	"AB"
1651.00		6.00	"LOT"	"Flood"	3.80	"NB-210"			5/31/2016 0:00:00	12/30/1899 8:26:00			21.60	21.60	21.50	21.50	11.30	11.70	12.30	12.60	17824.00	18340.00	19180.00	19585.00	41.00	47.00	7.26	7.39	7.23	7.47	87.70	89.60	88.40	90.80	21.30	25.80	7.79	7.00	18.80	10.00	2544.00	357964	390789		"AB"	32825.00	5171.90	"AB"
1652.00		6.00	"LOT"	"Flood"	4.30	"NB-273"			5/31/2016 0:00:00	12/30/1899 9:56:00			21.50		20.60		13.90		14.00		21267.00		21033.00		42.00	53.00	8.43		8.74		102.20		104.60		20.80	22.80	7.85	7.88	5.90	10.00	2319.00	390786	419708	"NO CATCH"	"AB"	28922.00	4556.95	"AB"
1653.00		6.00	"LOT"	"Ebb"	4.20	"NB-341"			5/31/2016 0:00:00	12/30/1899 10:31:00			19.10		19.20		14.80		14.50		21480.00		21163.00		31.00	40.00	9.42		9.21		110.20		108.60		53.10	31.80	7.86	7.84	8.20	10.00		419706	435394		"AB"	15688.00	2471.80	"AB"
1654.00		6.00	"LOT"	"Ebb"	4.10	"NB-341"			5/31/2016 0:00:00	12/30/1899 10:47:00			19.30	19.00	19.50	19.20	14.60	14.80	9.60	12.70	21308.00	20339.00	14492.00	18923.00	36.00	33.00	9.22	9.21	9.46	8.65	108.20	106.80	107.10	97.60	19.60	31.60	7.84	7.80	15.90	10.00	2025.00	435395	444856		"AB"	9461.00	1490.67	"AB"
1655.00		6.00	"LOT"	"Ebb"	3.90	"NB-283"			5/31/2016 0:00:00	12/30/1899 11:35:00			21.20	20.00	21.30	20.30	12.40	12.40	12.60	12.60	19198.00	18660.00	19539.00	19192.00	42.00	33.00	9.44	8.97	8.88	4.83	113.70	105.90	106.10	90.80	16.70	23.10	7.87	7.87	12.30	10.00	2313.00	444904	476642		"AB"	31738.00	5000.63	"AB"
1656.00		6.00	"LOT"	"Ebb"	3.70	"NB-285"			5/31/2016 0:00:00	12/30/1899 11:53:00			21.40		21.30		11.70		9.60		18000.00		14906.00		42.00	30.00	8.44		8.02		100.30		96.00		24.10	21.20	7.88	7.98	7.20	10.00	2145.00	476643	505775		"AB"	29132.00	4590.03	"AB"
1657.00		6.00	"LOT"	"Ebb"	3.30	"NB-252"			5/31/2016 0:00:00	12/30/1899 12:43:00			22.90	22.50	23.00	22.70	12.30	12.20	6.50	8.60	19783.00	19473.00	10412.00	14105.00	41.00	50.00	9.67	8.97	10.23	9.57	120.30	111.60	122.50	116.60	21.50	25.20	7.92	7.88	12.00	5.00	1022.00	505782	525148	"PULLED NET EARLY"	"AB"	19366.00	3051.30	"AB"
