ID	OldRecord.	Survey	Method	TideText	TideHeight	Polygon/Station	Date	Time	Replicate	Rep/Month	BegSurfTemp	BegBotTemp	EndSurfTemp	EndBotTemp	BegSurfSalin	BegBotSalin	EndSurfSalin	EndBotSalin	BegSurfCond	BegBotCond	EndSurfCond	EndBotCond	BegSecchi	EndSecchi	BegSurfDO(mg/L)	BegBotDO(mg/L)	EndSurfDO(mg/L)	EndBotDO(mg/L)	BegSurfDO%	BegBotDO%	EndSurfDO%	EndBotDO%	BegNTU	EndNTU	BegPH	EndPH	Depth	TowDuration	TowDistance	Flowmeter Start	Flowmeter Stop	Comments	DataEntry	FlowMeterDifference	SampledVolume	AMESHA	AMPHIPOD	AMPHPD	ARRGOB	ASIMUS	BARSUR	BATRAY	BAYGOB	BAYPIP	BLUEGI	BONSCU	BROROC	BROSMO	CALHAL	CALLIA	CALTON	CANTEN	CGRACI	CHAGOB	CHEGOB	CHISAL	CJORDA	CMAENA	CMAGIS	CORBIC	CORBUL	CPRODU	CRANFR	CRANNC	CRANNM	CRANSP	DECORC	DIATUR	DWAPER	ENGSOL	EXOPAL	HEMIGR	HEPTSTI	HETERO	HOREGO	IOBSOL	ISOPOD	JACKSM	JELLYF	LAMSPP	LEOSHA	LONMUD	LONSME	LSTYLI	MACOMA	MCALIF	MISSIL	MSENHO	MUSBLE	MUSCUL	MUSSEN	MYSID	MYSIDR	MYTILS	NO CATCH	NORANC	NUDIBR	OLURID	PACHER	PACLAM	PACMAC	PACSAN	PACSSC	PALAEM	PHILIN	PILEWR	PILPER	PLAMID	POLYCH	PPRODU	PRISCU	RAIKIL	RHARRI	RIDGEM	RUBSEA	SACSUC	SADGUN	SANSOL	SANSPP	SHIGOB	SHIPER	SHOGOB	SHOGUI	SHOSNA	SNAILS	SPESAN	SPLITT	SPONGE	STAFLO	STRBAS	STRMUL	TAPJAP	THRSHA	THRSTI	TOPSME	TULPER	TUNICA	UCINER	UNID Clam	UNID CRAB	UNID GOBY	UNID LARVAL	UNID NUD	WALSUR	WESMOS	WHICRO	WHISEA	WHISTU	YELGOB	YELSEE
1327		3	20mm	Ebbing		NB-800	3/31/2016	12/30/1899 11:44:00		1	16.4	15.6	16.1	15.8	1.5	2.7	1.2	NA	2371	4053	1913	1979	35	36	8.48	7.99	9.3	8.2	86.7	81.8	94.4	86.3	43.2	47	6.87	6.89	14.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			3	
1328		3	20mm	Ebbing		NB-780	3/31/2016	12/30/1899 12:05:00		1	15.9	15.5	16.2	15.6	1	1	1	NA	1479	1571	1585	1577	37	32	9.16	8.84	9.32	8.73	94.2	89	95	89.4	44.3	45.1	6.79	6.38	8.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			4	
1329		3	20mm	Flooding		NB-520	4/1/2016	12/30/1899 7:28:00		1	16.8	NA	16.1	NA	1	NA	0.9	NA	1703	NA	1426	NA	20	26	9.76	NA	9.35	NA	100.5	NA	93.6	NA	97.6	91	7.11	7.01	4.8	11											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				2	NA									NA		NA			2	
1330		3	20mm	Flooding		NB-540	4/1/2016	12/30/1899 8:01:00		1	15.5	NA	15.5	NA	0.7	NA	0.7	NA	1104	NA	1150	NA	21	28	9.75	NA	9.8	NA	97.1	NA	97.7	NA	74	65	6.99	6.95	6.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				2	NA									NA		NA			2	
1331		3	20mm	High		NB-570	4/1/2016	12/30/1899 8:38:00		1	16	16	15.8	15.9	1.9	2	1.8	1.9	2985	3168	2871	2966	25	36	9.74	7.88	9.09	8.38	97.3	80	92.1	86.9	37.4	37.9	6.48	6.54	15	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			8			NA	NA					NA			NA	NA				NA				1	NA	1					NA		NA	NA				NA	NA									NA		NA			1	
1332		3	20mm	High		NB-1013	4/1/2016	12/30/1899 9:39:00		1	16.5	13.6	16.6	16.7	8.4	9.5	9.2	9.4	12109	13583	13049	13489	31	NA	8.68	8.34	9.42	9.24	92.6	91.4	101.5	99.7	31.2	NA	7.6	7.72	10	10											NA			NA		NA					NA		NA				NA																							2				NA	NA				NA								NA	5			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				2	NA									NA		NA			NA	
1333		3	20mm	Ebbing		NB-660	4/1/2016	12/30/1899 10:18:00		1	18.1	18.5	17.7	17.6	5	6.2	1.7	3.7	7709	9525	2806	5738	29	33	8.59	8	9.4	8.69	91.3	85.3	95.6	92.9	52.7	64.5	7.36	7.02	12.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			4			NA	NA					NA			1	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1334		3	20mm	Ebbing		NB-621	4/1/2016	12/30/1899 10:53:00		1	14.3	NA	13.8	NA	0.4	NA	0.2	NA	563	NA	395.1	NA	16	31	9.31	NA	10.28	NA	91.5	NA	100.5	NA	85.7	45.9	7.09	6.91	6.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			3	
1335		4	Mysid	Flooding		NB-530	4/5/2016	12/30/1899 10:50:00		1	17.8	17.9	17.8	NA	1.2	1.2	1.1	NA	1949	1950	1822	NA	13	19	104	9.53	9.56	NA	84.5	8	100.3	NA	224	170	7.35	7.07	5.9	10											NA			NA		NA					NA		NA				NA																							2				NA	NA				NA								NA	NA			NA			NA	NA					NA			80	NA				NA				NA	NA	NA					NA		NA	NA				2	NA									NA		NA			NA	
1337		4	Mysid	Ebbing		NB-670	4/5/2016	12/30/1899 12:50:00		1	17.9	17.4	17.8	16.8	9.3	8.4	9.2	9.5	13781	13895	13576	13580	31	NA	10.77	9.01	10.98	10.62	117.1	95.1	120.1	106.1	59.5	NA	7.44	NA	11.8	10											NA			NA		NA					NA		NA				NA																							1				NA	NA				NA								NA	NA			NA			NA	NA					NA			1	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			5	
1338		4	Mysid	Ebbing		NB-1119	4/6/2016	12/30/1899 7:30:00		1	16	NA	15.6	NA	15.1	NA	11.9	NA	20383	NA	16259	NA	51	20	10.03	NA	10.18	NA	111.1	NA	108.9	NA	71.8	185	7.18	7.2	5.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	1			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			17	
1339		4	Mysid	Ebbing		NB-730	4/7/2016	12/30/1899 7:30:00		1	18.9	18.8	18.8	NA	1	0.9	0.9	NA	1678	1595	1595	NA	23	28	8.43	8.52	8.52	NA	91.3	89.8	89.8	NA	55	57.8	7.28	7.37	8	10											NA			NA		NA					NA		NA				NA																							NA				7	NA				NA								NA	NA			NA			NA	NA					NA			24	NA				NA				NA	NA	1					NA		NA	NA				NA	NA									NA		NA			4	
1341		4	Mysid	Ebbing		NB-285	4/8/2016	12/30/1899 7:43:00		1	19.1	19.1	18.9	18.9	4.7	4.9	4.3	4.7	7493	7798	6881	7378	28	27	6.36	6.42	6.56	6.14	72.8	72.2	73	68	94.6	90.4	7.03	6.9	6.9	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	NA					NA			2	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1342		4	Mysid	Ebbing		NB-341	4/8/2016	12/30/1899 8:29:00		1	17.3	17.2	17.4	17.1	8.2	8.3	8.2	8.2	12070	12133	12001	11961	28	25	8.75	9.01	8.68	7.86	95.5	97.7	95.1	87.3	139	168	6.94	NA	15.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2			NA	NA					NA			1	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1343		4	Mysid	Flooding		NB-180	4/8/2016	12/30/1899 11:19:00		1	18.5	18.3	18.6	18.6	0.3	0.4	0.6	0.6	614	629	1025	1044	44	38	11.56	9.88	10.47	10.31	122.1	107.1	112.4	110.3	46.1	75.3	7.29	7.08	15	NA											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	NA			2			NA	NA					NA			67	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1344		4	Mysid	Flooding		NB-252	4/8/2016	12/30/1899 12:38:00		1	19.2	19.2	19	19	3.7	3.8	4.6	4.7	6049	6105	7568	7407	31	21	9.37	8.91	8.57	8.64	104.6	98.3	93.5	95.7	118	119	7.03	6.96	6.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	4			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			4	
1353		4	20mm	Ebbing		NB-281	4/12/2016	12/30/1899 7:00:00		1	NA	NA	NA	NA	8.05	NA	7.95	NA	NA	NA	NA	NA	38	37	NA	NA	NA	NA	NA	NA	NA	NA	46.3	29.1	8.78	9.4	12	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	15			7			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1354		4	20mm	Ebbing		NB-271	4/12/2016	12/30/1899 7:46:00		1	16.4	NA	NA	NA	8.21	8.21	7.75	7.86	13060	NA	NA	NA	55	36	NA	NA	NA	NA	NA	NA	NA	NA	100	105	9.94	9.85	9.8	10											NA			NA		NA					NA		NA				NA																							NA				NA	2				NA								NA	5			18			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			3	
1355		4	20mm	Ebbing		NB-252	4/12/2016	12/30/1899 8:26:00		1	17.9	NA	NA	NA	6.33	6.44	6.13	6.26	7920	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.5	51.3	10.17	10.25	13.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	10				NA								NA	26			117			NA	NA					NA			1	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			23	
1356		4	20mm	Ebbing		NB-242	4/12/2016	12/30/1899 8:54:00		1	17.9	NA	NA	NA	5.55	NA	5.07	NA	7920	NA	NA	NA	57	28	NA	NA	NA	NA	NA	NA	NA	NA	55.1	44.8	6.84	6.98	5.8	6											NA			NA		NA					NA		NA				NA																							NA				NA	1				NA								NA	3			22			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1357		4	20mm	Ebbing		NB-201	4/12/2016	12/30/1899 9:30:00		1	17.9	NA	NA	NA	5.85	NA	2.62	2.72	2113	NA	NA	NA	48	37	NA	NA	NA	NA	NA	NA	NA	NA	63	48.1	6.89	6.98	11	10											NA			NA		NA					NA		NA				NA																							1				NA	2				NA								NA	NA			23			NA	NA					NA			NA	NA				NA				NA	NA	NA					1		NA	NA				NA	NA									NA		NA			12	
1358		4	20mm	Ebbing		NB-190	4/12/2016	12/30/1899 10:00:00		1	17.9	NA	NA	NA	1.4	NA	0.97	NA	2113	NA	NA	NA	48	39	NA	NA	NA	NA	NA	NA	NA	NA	38.6	33.2	7.15	7.15	14	10											NA			NA		NA					NA		NA				NA																							NA				11	1				NA								NA	NA			22			NA	NA					NA			12	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			4	
1359		4	20mm	Ebbing		NB-170	4/12/2016	12/30/1899 10:30:00		1	17.9	NA	NA	NA	0.62	NA	0.52	NA	2113	NA	NA	NA	62	51	NA	NA	NA	NA	NA	NA	NA	NA	78.2	32.8	6.98	7.11	14	10											NA			NA		NA					NA		NA				NA																							NA				3	2				NA								NA	NA			2			NA	NA					NA			13	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1360		4	20mm	Ebbing		NB-150	4/12/2016	12/30/1899 10:50:00		1	NA	NA	NA	NA	0.28	NA	0.25	NA	NA	NA	NA	NA	76	118	NA	NA	NA	NA	NA	NA	NA	NA	15.6	11.1	7.02	7.05	12	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			4	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1361		4	20mm	Ebbing		NB-130	4/12/2016	12/30/1899 11:13:00		1	NA	NA	NA	NA	0.23	NA	0.22	NA	NA	NA	NA	NA	165	165	NA	NA	NA	NA	NA	NA	NA	NA	13.6	9.33	7.04	7.03	5.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1363		4	20mm	Ebbing		NB-363	4/13/2016	12/30/1899 7:45:00		1	16.4	NA	NA	NA	11.48	NA	9.66	NA	13350	NA	NA	NA	55	45	NA	NA	NA	NA	NA	NA	NA	NA	30.6	56	7.11	7.17	14	10											NA			NA		NA					NA		NA				NA																							NA				NA	1				NA								NA	2			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1364		4	20mm	Ebbing		NB-1119	4/13/2016	12/30/1899 8:37:00		1	NA	NA	NA	NA	12.14	NA	11.95	NA	NA	NA	NA	NA	31	30	NA	NA	NA	NA	NA	NA	NA	NA	60.5	NA	7.22	NA	7.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	196			73			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			NA	
1365		4	20mm	Ebbing		NB-1085	4/13/2016	12/30/1899 9:15:00		1	NA	NA	NA	NA	14.16	NA	14.49	NA	NA	NA	NA	NA	41	38	NA	NA	NA	NA	NA	NA	NA	NA	57.7	43.2	7.07	7.17	5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	16			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		1	NA				NA	NA									NA		NA			NA	
1366		4	20mm	Ebbing		NB-1083	4/13/2016	12/30/1899 9:45:00		1	NA	NA	NA	NA	14.03	NA	14.3	NA	NA	NA	NA	NA	56	43	NA	NA	NA	NA	NA	NA	NA	NA	36.7	81	7.18	7.15	6.3	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	17			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1367		4	20mm	Ebbing		NB-1081	4/13/2016	12/30/1899 10:10:00		1	NA	NA	NA	NA	15.11	NA	15.52	NA	NA	NA	NA	NA	40	48	NA	NA	NA	NA	NA	NA	NA	NA	43.6	35.7	7.14	7.16	6	10											1			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	38			5			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1368		4	20mm	Ebbing		NB-1094	4/13/2016	12/30/1899 10:38:00		1	NA	NA	NA	NA	15.61	NA	15.26	NA	NA	NA	NA	NA	51	52	NA	NA	NA	NA	NA	NA	NA	NA	23.5	30.2	7.16	7.16	6.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	56			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1369		4	20mm	Ebbing		NB-1093	4/13/2016	12/30/1899 11:03:00		1	NA	NA	NA	NA	15.11	NA	14.59	NA	NA	NA	NA	NA	62	42	NA	NA	NA	NA	NA	NA	NA	NA	28	37.2	7.11	6.96	9	10											4			NA		NA					NA		NA				NA																							NA				2	NA				NA								NA	37			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1370		4	20mm	Ebbing		NB-1117	4/13/2016	12/30/1899 11:55:00		1	15.2	NA	NA	NA	14.35	NA	12.9	NA	16880	NA	NA	NA	22	21	NA	NA	NA	NA	NA	NA	NA	NA	140	135	7.08	7	7.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	1				NA								NA	11			12			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1371		4	20mm	Ebbing		NB-1119	4/13/2016	12/30/1899 12:28:00		2	NA	NA	NA	NA	11.88	NA	11.04	NA	NA	NA	NA	NA	25	26	NA	NA	NA	NA	NA	NA	NA	NA	105	60.1	7.09	7.03	13.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	39			57			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1372		4	20mm	Flooding		NB-710	4/14/2016	12/30/1899 7:15:00		1	NA	NA	NA	NA	1.53	NA	1.82	NA	NA	NA	NA	NA	25	34	NA	NA	NA	NA	NA	NA	NA	NA	46.7	63.9	7.2	7.28	10	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	9			2			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				2	NA									NA		NA			3	
1373		4	20mm	High		NB-740	4/14/2016	12/30/1899 8:02:00		1	NA	NA	NA	NA	1.96	NA	2.45	NA	NA	NA	NA	NA	30	36	NA	NA	NA	NA	NA	NA	NA	NA	47.6	42.9	7.19	7.23	14.9	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	12			3			NA	NA					NA			1	NA				NA				NA	NA	NA					NA		NA	NA				4	NA									NA		NA			1	
1374		4	20mm	High		NB-792	4/14/2016	12/30/1899 8:30:00		1	NA	NA	NA	NA	3.6	NA	4.55	NA	NA	NA	NA	NA	33	38	NA	NA	NA	NA	NA	NA	NA	NA	44.6	39.3	7.01	7	5.8	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	31			23			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				9	NA									NA		NA			15	
1375		4	20mm	Ebbing		NB-800	4/14/2016	12/30/1899 8:54:00		1	NA	NA	NA	NA	5.25	NA	4.7	NA	NA	NA	NA	NA	32	37	NA	NA	NA	NA	NA	NA	NA	NA	39.8	42.1	6.94	7.02	10.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	9			29			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			18	
1376		4	20mm	Ebbing		NB-920	4/14/2016	12/30/1899 9:34:00		1	NA	NA	NA	NA	11.81	NA	11.29	NA	NA	NA	NA	NA	40	44	NA	NA	NA	NA	NA	NA	NA	NA	39	31.1	7.15	7.17	17.3	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	32			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			7	
1378		4	20mm	Ebbing		NB-880	4/14/2016	12/30/1899 10:20:00		1	NA	NA	NA	NA	9.14	NA	8.65	NA	NA	NA	NA	NA	30	43	NA	NA	NA	NA	NA	NA	NA	NA	59.3	70.1	6.97	6.94	16.9	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	5			17			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			6	
1379		4	20mm	Ebbing		NB-860	4/14/2016	12/30/1899 10:45:00		1	NA	NA	NA	NA	7.53	NA	6.74	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA	NA	76	58.5	6.94	6.99	19.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	7			28			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				2	NA									NA		NA			12	
1380		4	20mm	Ebbing		NB-840	4/14/2016	12/30/1899 11:08:00		1	NA	NA	NA	NA	6.05	NA	5.5	NA	NA	NA	NA	NA	42	43	NA	NA	NA	NA	NA	NA	NA	NA	71	71.5	6.94	6.95	18.8	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1381		4	20mm	Ebbing		NB-820	4/14/2016	12/30/1899 11:31:00		1	NA	NA	NA	NA	4.42	NA	4	NA	NA	NA	NA	NA	37	44	NA	NA	NA	NA	NA	NA	NA	NA	60.4	59.7	7.12	7.02	12.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	1				NA								NA	12			16			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			49	
1382		4	20mm	Flooding		NB-670	4/15/2016	12/30/1899 7:55:00		1	NA	NA	NA	NA	12.09	NA	12.32	NA	NA	NA	NA	NA	29	30	NA	NA	NA	NA	NA	NA	NA	NA	77.6	72.9	7.29	7.22	10.5	10											1			NA		NA					NA		NA				NA																							7				NA	NA				NA								NA	28			16			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				10	NA									NA		NA			8	
1383		4	20mm	Flooding		NB-630	4/15/2016	12/30/1899 8:31:00		1	NA	NA	NA	NA	7.19	NA	5.19	NA	NA	NA	NA	NA	30	21	NA	NA	NA	NA	NA	NA	NA	NA	84.5	73.5	7.13	7.04	10.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			11			NA	NA					NA			NA	NA				NA				NA	NA	NA					2		NA	NA				4	NA									NA		NA			6	
1384		4	20mm	Flooding		NB-610	4/15/2016	12/30/1899 9:06:00		1	NA	NA	NA	NA	4.14	NA	3.21	NA	NA	NA	NA	NA	27	30	NA	NA	NA	NA	NA	NA	NA	NA	85.9	95.1	6.94	6.89	9.9	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	1			28			NA	NA					NA			NA	NA				NA				NA	NA	NA					2		NA	NA				NA	NA									NA		NA			NA	
1385		4	20mm	High		NB-590	4/15/2016	12/30/1899 9:30:00		1	NA	NA	NA	NA	3.21	NA	3.45	NA	NA	NA	NA	NA	31	21	NA	NA	NA	NA	NA	NA	NA	NA	86.1	69	NA	NA	15	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	NA					NA			1	NA				NA				NA	NA	NA					NA		NA	NA				6	NA									NA		NA			NA	
1386		4	20mm	Ebbing		NB-530	4/15/2016	12/30/1899 10:03:00		1	NA	NA	NA	NA	1.79	NA	1.77	NA	NA	NA	NA	NA	18	27	NA	NA	NA	NA	NA	NA	NA	NA	86.7	86.5	NA	NA	8.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	1					NA			NA	NA				NA				NA	NA	NA					1		NA	NA				42	NA									NA		NA			3	
1388		4	20mm	Ebbing		NB-550	4/15/2016	12/30/1899 10:56:00		1	NA	NA	NA	NA	2.1	NA	2.76	NA	NA	NA	NA	NA	21	26	NA	NA	NA	NA	NA	NA	NA	NA	91.3	88.7	NA	NA	8	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				6	NA									NA		NA			NA	
1389		5	20mm	Ebbing		NB-1119	4/26/2016	12/30/1899 7:26:00		1	13.14	13.16	13.39	13.46	16.1	16.11	16.57	16.73	26267	26278	26974	27208	18	24	8.89	9.01	9.65	9.06	93.5	94.8	102.4	96.4	162	110	7.86	7.89	7.4	10											1			NA		NA					NA		NA				NA																							10				NA	NA				NA								NA	43			15			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				7	NA									NA		NA			NA	
1390		5	20mm	Ebbing		NB-1116	4/26/2016	12/30/1899 8:03:00		1	14.7	14.71	14.05	14.05	17.13	17.21	17.77	17.79	27783	27904	28741	28763	32	28	8.96	8.71	9.11	8.79	98.1	95.4	98.7	95.3	89.9	95.6	NA	7.86	5.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	170			5			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	1				1	2									NA		NA			6	
1391		5	20mm	Ebbing		NB-1113	4/26/2016	12/30/1899 8:36:00		1	14.53	14.52	14.52	14.51	16.97	16.96	17.47	17.48	27548	27526	28285	28297	39	35	9.4	9.4	9.37	8.95	102.4	102.4	102.4	97.8	64.3	65.4	7.82	7.85	7.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	221			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			3	
1392		5	20mm	Ebbing		NB-1111	4/26/2016	12/30/1899 9:10:00		1	14.12	14.11	14.13	NA	19.4	19.43	19.6	NA	31134	31184	31427	NA	33	36	9.23	8.92	9.05	NA	101.2	97.8	99.4	NA	71.4	73.7	7.83	7.83	5.8	10											NA			NA		NA					NA		NA				NA																							1				4	NA				NA								NA	267			3			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			30	
1393		5	20mm	Low		NB-1093	4/26/2016	12/30/1899 9:45:00		1	13.89	14.21	NA	NA	17.23	16.44	NA	NA	27945	26755	NA	NA	18	15	9.31	8.75	NA	NA	100.3	94.3	NA	NA	156	524	7.78	7.74	6.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	19			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	1									NA		NA			9	
1394		5	20mm	Low		NB-1126	4/26/2016	12/30/1899 10:14:00		1	14.26	14.56	NA	NA	19.85	19.51	NA	NA	31791	31293	NA	NA	45	36	8.95	8.92	NA	NA	98.7	98.8	NA	NA	32.7	28	7.54	7.84	7.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	250			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			37	
1395		5	20mm	Low	0	NB-1161	4/26/2016	12/30/1899 10:35:00		1	14.67	15.1	14.64	NA	18.29	17.69	17.81	NA	29497	28608	28792	NA	52	51	8.92	9.03	8.59	NA	98.3	100	94.3	NA	18.9	21.9	7.84	7.86	10.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	1				NA								NA	96			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1396		5	20mm	Flooding	0.1	NB-1182	4/26/2016	12/30/1899 11:12:00		1	15.39	14.89	15.57	NA	15.72	15.8	15.64	NA	25669	25796	25557	NA	51	52	9.6	9.76	8.89	NA	105.7	106.4	98.2	NA	39.6	29	7.95	7.84	5.3	10											3			NA		NA					NA		NA				NA																							1				NA	NA				NA								NA	80			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			15	
1397		5	20mm	Flooding	0.3	NB-1184	4/26/2016	12/30/1899 11:33:00		1	15.57	15.13	15.58	15.18	15.01	15.05	15.75	16.15	24611	24665	25725	26312	63	60	9.51	9.65	8.97	8.81	104.6	105.2	99.1	96.8	24.2	24.7	7.84	7.84	7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	8			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			5	
